0.704142,0.330000,0.904488,0.274549,0.107623,0.118261,0.327869,0.433752,-0.154887,0.065179,0.313333,0.254359,-0.107660,-0.136760,-0.092640,0.395888,-0.461120,-0.111990,1.674716,0.870096,0.057381,-0.005690,-0.008110

